task_id,label,confidence,timestamp
7d5a9ff8,Clase_99,0.7264,2026-03-13T11:10:21.454138
0fa3d129,Clase_99,0.7232,2026-03-13T11:10:22.511373
a08da582,Clase_99,0.7259,2026-03-13T11:10:23.480970
c3709997,Clase_99,0.7262,2026-03-13T11:10:28.466061
a4567ec9,Clase_99,0.7263,2026-03-13T11:10:31.464923
01c28b55,Clase_99,0.7249,2026-03-13T11:10:34.164168
09484029,Clase_99,0.723,2026-03-13T11:10:35.054674
00e02bdf,Clase_99,0.7236,2026-03-13T11:10:36.089767
a87b62f6,Clase_99,0.7271,2026-03-13T11:10:36.619109
22b38207,Clase_99,0.7246,2026-03-13T11:10:38.565095
ccdc471d,Clase_99,0.7323,2026-03-13T11:10:40.255967
f3d59564,Clase_99,0.7236,2026-03-13T11:10:42.637484
d538ad3f,Clase_99,0.721,2026-03-13T11:10:43.701657
04370ad8,Clase_99,0.7261,2026-03-13T11:10:45.700883
a7870451,Clase_99,0.7255,2026-03-13T11:10:48.724416
bba265ae,Clase_99,0.7277,2026-03-13T11:10:49.869231
9afdc52b,Clase_99,0.7248,2026-03-13T11:10:52.839180
70027a7c,Clase_99,0.7248,2026-03-13T11:10:53.850411
db2d695b,Clase_99,0.7243,2026-03-13T11:10:55.842759
ce433069,Clase_99,0.7205,2026-03-13T11:10:56.838881
17692ab1,Clase_99,0.7274,2026-03-13T11:10:57.845412
fc3dcba1,Clase_99,0.7298,2026-03-13T11:10:58.856022
d567524e,Clase_99,0.717,2026-03-13T11:11:00.881352
2d51bfcb,Clase_99,0.7256,2026-03-13T11:11:02.755582
af4a8566,Clase_99,0.7254,2026-03-13T11:11:04.738213
8ee8ab52,Clase_99,0.7231,2026-03-13T11:11:05.904060
3faea754,Clase_99,0.7266,2026-03-13T11:11:06.929169
1ec7f04d,Clase_99,0.7252,2026-03-13T11:11:07.929865
c5f91e7d,Clase_99,0.7258,2026-03-13T11:11:08.937542
6431edff,Clase_99,0.7254,2026-03-13T11:11:09.948823
0722a752,Clase_99,0.7252,2026-03-13T11:11:11.029983
bdc57045,Clase_99,0.7249,2026-03-13T11:11:13.988070
167b7db9,Clase_99,0.7267,2026-03-13T11:11:15.011632
c4bd8a6f,Clase_99,0.7286,2026-03-13T11:11:18.988191
3ef8f4fc,Clase_99,0.7221,2026-03-13T11:11:21.084626
f78b97b1,Clase_99,0.7285,2026-03-13T11:11:22.130572
0ce7df97,Clase_99,0.7241,2026-03-13T11:11:24.552903
f80ce9a0,Clase_99,0.7247,2026-03-13T11:11:25.534025
b5fdd816,Clase_99,0.721,2026-03-13T11:11:26.884403
6930e6e0,Clase_99,0.7244,2026-03-13T11:11:28.235062
544a1bd7,Clase_99,0.7251,2026-03-13T11:11:30.204888
b50245e3,Clase_99,0.7248,2026-03-13T11:11:33.329011
1e0378ac,Clase_99,0.726,2026-03-13T11:11:34.220429
1e204bbc,Clase_99,0.7249,2026-03-13T11:11:36.222190
583403d5,Clase_99,0.7233,2026-03-13T11:11:37.199990
9a31ce45,Clase_99,0.7274,2026-03-13T11:11:39.309979
31a7171a,Clase_99,0.7256,2026-03-13T11:11:40.217091
7fa45a61,Clase_99,0.726,2026-03-13T11:11:41.223369
68b2535d,Clase_99,0.7273,2026-03-13T11:11:44.227114
2fe0ef46,Clase_99,0.7274,2026-03-13T11:11:45.242647
56f5ef52,Clase_99,0.7258,2026-03-13T11:11:47.313493
2df8d2f0,Clase_99,0.7281,2026-03-13T11:11:51.970278
b616a733,Clase_99,0.7242,2026-03-13T11:11:54.449337
fa53bb6a,Clase_99,0.7199,2026-03-13T11:11:55.442763
c99c4969,Clase_99,0.7263,2026-03-13T11:11:58.483273
866828bb,Clase_99,0.7264,2026-03-13T11:12:00.472684
621350ea,Clase_99,0.7276,2026-03-13T11:12:01.451247
e32c7d6c,Clase_99,0.7244,2026-03-13T11:12:02.512011
7630b6d9,Clase_99,0.7241,2026-03-13T11:12:03.467485
cedfdfd2,Clase_99,0.7245,2026-03-13T11:12:04.435516
0e26b37f,Clase_99,0.7268,2026-03-13T11:12:06.469022
f8c8937b,Clase_99,0.7233,2026-03-13T11:12:08.448586
7e10f645,Clase_99,0.7252,2026-03-13T11:12:17.871732
eb4dfaba,Clase_99,0.7239,2026-03-13T11:12:21.574808
14f85a80,Clase_99,0.724,2026-03-13T11:12:25.577714
651fa0a1,Clase_99,0.7285,2026-03-13T11:12:26.588863
6195b707,Clase_99,0.7187,2026-03-13T11:12:27.602794
f422887b,Clase_99,0.7277,2026-03-13T11:12:28.588101
628f530c,Clase_99,0.7311,2026-03-13T11:12:29.653923
963a6891,Clase_99,0.7271,2026-03-13T11:12:30.619753
96de4d99,Clase_99,0.7243,2026-03-13T11:12:32.662309
61c278e6,Clase_99,0.7277,2026-03-13T11:12:33.832562
f084f130,Clase_99,0.7246,2026-03-13T11:12:35.663952
5ef93817,Clase_99,0.7279,2026-03-13T11:12:36.657805
56bcd2fb,Clase_99,0.7246,2026-03-13T11:12:39.714958
d3b8f3e0,Clase_99,0.7259,2026-03-13T11:12:40.637976
d0ef40ba,Clase_99,0.7261,2026-03-13T11:12:41.649581
faa731f3,Clase_99,0.722,2026-03-13T11:12:42.645753
0fd7b665,Clase_99,0.727,2026-03-13T11:12:44.947012
a47981f4,Clase_99,0.7277,2026-03-13T11:12:47.706143
ecfc5978,Clase_99,0.7229,2026-03-13T11:12:50.730788
a7e07bb7,Clase_99,0.7258,2026-03-13T11:12:52.801294
3c528d0f,Clase_99,0.7251,2026-03-13T11:12:54.858472
7d020f3d,Clase_99,0.725,2026-03-13T11:12:56.774705
bbd9bb8c,Clase_99,0.7295,2026-03-13T11:13:02.992742
c859951c,Clase_99,0.7194,2026-03-13T11:13:03.974802
c7b7b00e,Clase_99,0.7279,2026-03-13T11:13:04.980555
374f5940,Clase_99,0.723,2026-03-13T11:13:07.014603
8e2edd1e,Clase_99,0.7259,2026-03-13T11:13:09.920373
282ed269,Clase_99,0.726,2026-03-13T11:13:14.168032
67c57083,Clase_99,0.7271,2026-03-13T11:13:15.106999
f6551cc0,Clase_99,0.7237,2026-03-13T11:13:16.217566
3e31b780,Clase_99,0.7309,2026-03-13T11:13:17.283528
5538e525,Clase_99,0.723,2026-03-13T11:13:18.428290
23b22b5d,Clase_99,0.7229,2026-03-13T11:13:20.266973
a2c47cc9,Clase_99,0.7343,2026-03-13T11:13:24.342408
931f3318,Clase_99,0.7244,2026-03-13T11:13:26.457511
c50f00a1,Clase_99,0.7212,2026-03-13T11:13:27.884946
24db1c02,Clase_99,0.7266,2026-03-13T11:13:28.232757
bdb666e3,Clase_99,0.7257,2026-03-13T11:13:28.743728
1a87dd38,Clase_99,0.728,2026-03-13T11:13:31.723101
0f8f8df4,Clase_99,0.7195,2026-03-13T11:13:33.847249
97ba71a1,Clase_99,0.7266,2026-03-13T11:13:36.877899
37200aa6,Clase_99,0.7284,2026-03-13T11:13:37.783121
1eff718e,Clase_99,0.728,2026-03-13T11:13:39.859195
848b2070,Clase_99,0.7289,2026-03-13T11:13:40.838412
33645b31,Clase_99,0.7291,2026-03-13T11:13:42.867457
3846ccaa,Clase_99,0.7267,2026-03-13T11:13:48.802422
f0d3d719,Clase_99,0.7255,2026-03-13T11:13:50.041284
8ecb1ca4,Clase_99,0.7222,2026-03-13T11:13:51.926833
a4836a85,Clase_99,0.7189,2026-03-13T11:13:52.950779
80145eb5,Clase_99,0.7248,2026-03-13T11:13:56.346139
d2248f87,Clase_99,0.7239,2026-03-13T11:13:59.071685
c85ac015,Clase_99,0.7279,2026-03-13T11:14:00.087927
187b84fa,Clase_99,0.7228,2026-03-13T11:14:04.060010
fab71cf8,Clase_99,0.7287,2026-03-13T11:14:06.316715
ee1f1db8,Clase_99,0.7278,2026-03-13T11:14:07.037765
35c60de7,Clase_99,0.7256,2026-03-13T11:14:08.046157
c00f5347,Clase_99,0.7259,2026-03-13T11:14:09.071964
ba4a224c,Clase_99,0.725,2026-03-13T11:14:10.142780
3122a394,Clase_99,0.7259,2026-03-13T11:14:13.229697
0a10dde8,Clase_99,0.7245,2026-03-13T11:14:17.244956
bd268160,Clase_99,0.7261,2026-03-13T11:14:24.268456
ed3ab89f,Clase_99,0.7252,2026-03-13T11:14:26.325562
4e07f2ab,Clase_99,0.7263,2026-03-13T11:14:27.219299
539d78e0,Clase_99,0.7246,2026-03-13T11:14:30.279331
1faab7ad,Clase_99,0.7252,2026-03-13T11:14:32.225704
247ba7f4,Clase_99,0.724,2026-03-13T11:14:33.232394
9e6d3d5b,Clase_99,0.7247,2026-03-13T11:14:38.260991
dbb9c88a,Clase_99,0.7212,2026-03-13T11:14:42.275378
b3f1ad0f,Clase_99,0.7248,2026-03-13T11:14:43.250162
a75d8c18,Clase_99,0.727,2026-03-13T11:14:44.239695
7803b753,Clase_99,0.7254,2026-03-13T11:14:45.388128
b0d7c10c,Clase_99,0.7237,2026-03-13T11:14:48.275869
73c92dcc,Clase_99,0.7242,2026-03-13T11:14:52.416322
9cc43e76,Clase_99,0.7253,2026-03-13T11:14:53.397945
96a8738f,Clase_99,0.7245,2026-03-13T11:14:54.454107
ae4598b7,Clase_99,0.7259,2026-03-13T11:14:55.621031
aa28d095,Clase_99,0.7287,2026-03-13T11:14:56.545167
922cd70c,Clase_99,0.7234,2026-03-13T11:15:03.344321
01ad5334,Clase_99,0.7291,2026-03-13T11:15:04.303096
f7e85e66,Clase_99,0.7244,2026-03-13T11:15:04.711642
2648dd7e,Clase_99,0.7232,2026-03-13T11:15:07.637438
25187075,Clase_99,0.7257,2026-03-13T11:15:10.577959
17ce3dd9,Clase_99,0.7255,2026-03-13T11:15:12.039860
f1d5961d,Clase_99,0.7269,2026-03-13T11:15:12.754559
168f0afa,Clase_99,0.724,2026-03-13T11:15:13.716773
39ea2d1d,Clase_99,0.7246,2026-03-13T11:15:14.579299
d8f5ae8d,Clase_99,0.7239,2026-03-13T11:15:15.642473
b0ccfd6a,Clase_99,0.7256,2026-03-13T11:15:16.667451
b7660808,Clase_99,0.7249,2026-03-13T11:15:17.591452
2c2fee61,Clase_99,0.7235,2026-03-13T11:15:22.025984
302c71e0,Clase_99,0.7238,2026-03-13T11:15:22.852470
374b2f28,Clase_99,0.7242,2026-03-13T11:15:23.787684
7af1088e,Clase_99,0.7255,2026-03-13T11:15:29.894310
2dcfda7e,Clase_99,0.7181,2026-03-13T11:15:32.874554
fcefbadc,Clase_99,0.7249,2026-03-13T11:15:33.400155
15dafb8c,Clase_99,0.7171,2026-03-13T11:15:34.198329
2f8adc24,Clase_99,0.717,2026-03-13T11:15:34.956798
807800a1,Clase_99,0.7227,2026-03-13T11:15:40.010568
2ab130c9,Clase_99,0.724,2026-03-13T11:15:43.061319
d80c90d1,Clase_99,0.7242,2026-03-13T11:15:44.066439
f8a027f5,Clase_99,0.7243,2026-03-13T11:15:45.058843
c05cd68c,Clase_99,0.7253,2026-03-13T11:15:46.031411
bda263dd,Clase_99,0.7262,2026-03-13T11:15:47.015297
45120027,Clase_99,0.7244,2026-03-13T11:15:49.026344
cbaa1aa9,Clase_99,0.7212,2026-03-13T11:15:50.144238
c7cc34a5,Clase_99,0.7199,2026-03-13T11:15:51.112235
44592776,Clase_99,0.7257,2026-03-13T11:15:54.859778
d524c7b9,Clase_99,0.7247,2026-03-13T11:15:55.616422
d96b67ce,Clase_99,0.7237,2026-03-13T11:16:04.393775
c40dac53,Clase_99,0.73,2026-03-13T11:16:04.825803
86c13456,Clase_99,0.7255,2026-03-13T11:16:05.199300
d3d9ad64,Clase_99,0.7294,2026-03-13T11:16:08.417906
7281cdfa,Clase_99,0.7259,2026-03-13T11:16:14.690047
f9314546,Clase_99,0.7247,2026-03-13T11:16:18.449929
d291968b,Clase_99,0.7216,2026-03-13T11:16:28.188848
3c585d08,Clase_99,0.7235,2026-03-13T11:16:31.263817
50890488,Clase_99,0.7281,2026-03-13T11:16:32.313427
70f045a5,Clase_99,0.7258,2026-03-13T11:16:34.337897
602ec37d,Clase_99,0.7241,2026-03-13T11:16:38.269338
294dc135,Clase_99,0.727,2026-03-13T11:16:40.267740
2f233ee2,Clase_99,0.7274,2026-03-13T11:16:41.334116
9fa1c874,Clase_99,0.7254,2026-03-13T11:16:42.386599
a6d473d9,Clase_99,0.7256,2026-03-13T11:16:47.064019
3df87b87,Clase_99,0.7275,2026-03-13T11:16:47.974588
3cc60ef6,Clase_99,0.7253,2026-03-13T11:16:48.839550
44e16bba,Clase_99,0.7244,2026-03-13T11:16:49.341704
c86f257e,Clase_99,0.7264,2026-03-13T11:16:50.502350
e0513471,Clase_99,0.7191,2026-03-13T11:16:52.410756
72eb08aa,Clase_99,0.718,2026-03-13T11:16:53.759676
2ca4ac68,Clase_99,0.7266,2026-03-13T11:16:54.605127
c113b8d0,Clase_99,0.7271,2026-03-13T11:16:57.475656
03deabab,Clase_99,0.7319,2026-03-13T11:16:58.555264
29514573,Clase_99,0.7268,2026-03-13T11:16:59.657507
5210b0e8,Clase_99,0.7266,2026-03-13T11:17:01.530507
6503583e,Clase_99,0.7251,2026-03-13T11:17:02.547022
a7042ffe,Clase_99,0.7236,2026-03-13T11:17:03.659450
8dfb98c9,Clase_99,0.7274,2026-03-13T11:17:04.920300
b1006376,Clase_99,0.725,2026-03-13T11:17:05.563359
aad52fa5,Clase_99,0.7239,2026-03-13T11:17:10.657672
1a3c1b7a,Clase_99,0.7253,2026-03-13T11:17:12.786488
21a030e2,Clase_99,0.7236,2026-03-13T11:17:14.628905
8fcb88a0,Clase_99,0.7274,2026-03-13T11:17:16.570827
720e0ec4,Clase_99,0.7201,2026-03-13T11:17:20.660060
87e8c9c7,Clase_99,0.7215,2026-03-13T11:17:25.709700
e5c587fd,Clase_99,0.7295,2026-03-13T11:17:27.761973
38f19a3b,Clase_99,0.7285,2026-03-13T11:17:30.219120
1875f79c,Clase_99,0.7226,2026-03-13T11:17:32.570089
98d0dab8,Clase_99,0.7212,2026-03-13T11:17:34.484657
4014eeb1,Clase_99,0.7265,2026-03-13T11:17:37.855469
a972efef,Clase_99,0.7277,2026-03-13T11:17:40.932706
a84b65bf,Clase_99,0.7259,2026-03-13T11:17:41.931361
d6ba33a4,Clase_99,0.7254,2026-03-13T11:17:42.896649
9899d475,Clase_99,0.7249,2026-03-13T11:17:44.122821
041aee3e,Clase_99,0.7241,2026-03-13T11:17:45.916759
f8d82da2,Clase_99,0.7311,2026-03-13T11:17:46.924771
e89f6952,Clase_99,0.7251,2026-03-13T11:17:48.920797
be9105a3,Clase_99,0.7166,2026-03-13T11:17:53.063139
f964c1ff,Clase_99,0.7243,2026-03-13T11:17:54.120103
fdcfb89c,Clase_99,0.7263,2026-03-13T11:17:55.058525
144e4044,Clase_99,0.7243,2026-03-13T11:17:56.054128
2a3a397b,Clase_99,0.7213,2026-03-13T11:18:01.139078
f6ab53c8,Clase_99,0.7242,2026-03-13T11:18:02.051504
8102fca0,Clase_99,0.7227,2026-03-13T11:18:04.374271
7e5362bf,Clase_99,0.7271,2026-03-13T11:18:05.026670
06d2a948,Clase_99,0.7212,2026-03-13T11:18:06.147202
3de3029c,Clase_99,0.7253,2026-03-13T11:18:08.150016
1c4e74d2,Clase_99,0.725,2026-03-13T11:18:10.101269
7edd2554,Clase_99,0.7214,2026-03-13T11:18:12.117186
b4ace2e7,Clase_99,0.7245,2026-03-13T11:18:15.173518
8c7f29a5,Clase_99,0.7249,2026-03-13T11:18:17.161208
48c6a25e,Clase_99,0.7267,2026-03-13T11:18:19.427607
27aea81a,Clase_99,0.7279,2026-03-13T11:18:20.331107
fc05897a,Clase_99,0.7252,2026-03-13T11:18:21.216930
4c4d9cea,Clase_99,0.7261,2026-03-13T11:18:22.222738
bfac19d6,Clase_99,0.7228,2026-03-13T11:18:23.322577
b736e898,Clase_99,0.7239,2026-03-13T11:18:24.492060
d1b70bd2,Clase_99,0.7214,2026-03-13T11:18:26.369706
4530239c,Clase_99,0.7251,2026-03-13T11:18:32.395613
2e0f5272,Clase_99,0.7253,2026-03-13T11:18:37.419403
de0fb62d,Clase_99,0.7217,2026-03-13T11:18:38.453077
b88d7907,Clase_99,0.7243,2026-03-13T11:18:39.508475
0d98130c,Clase_99,0.7244,2026-03-13T11:18:41.507666
4c6240f4,Clase_99,0.725,2026-03-13T11:18:43.994126
49c706e6,Clase_99,0.7256,2026-03-13T11:18:47.563243
4dfcf2c9,Clase_99,0.7261,2026-03-13T11:18:48.578997
a4a42f8a,Clase_99,0.7262,2026-03-13T11:18:50.514132
25fdc333,Clase_99,0.7272,2026-03-13T11:18:54.319762
04305633,Clase_99,0.7296,2026-03-13T11:18:57.749929
c60f5b3a,Clase_99,0.7197,2026-03-13T11:18:58.758183
dee3baac,Clase_99,0.725,2026-03-13T11:19:24.612098
2c5b8e0a,Clase_99,0.7261,2026-03-13T11:19:25.002431
5668555f,Clase_99,0.727,2026-03-13T11:19:25.409362
d47670b7,Clase_99,0.7244,2026-03-13T11:19:26.057406
bfdc1730,Clase_99,0.7319,2026-03-13T11:19:26.556956
ba9daaad,Clase_99,0.7252,2026-03-13T11:19:26.848911
3456f7a9,Clase_99,0.7251,2026-03-13T11:19:27.353059
76723e70,Clase_99,0.7258,2026-03-13T11:19:27.661402
916155f2,Clase_99,0.7223,2026-03-13T11:19:27.943743
b5353a26,Clase_99,0.7226,2026-03-13T11:19:28.239236
2cc6aab3,Clase_99,0.7243,2026-03-13T11:19:28.512532
4061b96f,Clase_99,0.7256,2026-03-13T11:19:28.800174
d451a095,Clase_99,0.7257,2026-03-13T11:19:29.098647
43ddd7e3,Clase_99,0.7226,2026-03-13T11:19:32.478075
2e09c1c6,Clase_99,0.7236,2026-03-13T11:19:33.477461
b73e127f,Clase_99,0.7238,2026-03-13T11:19:40.698319
f679a27f,Clase_99,0.7263,2026-03-13T11:19:42.485801
0b9da0c2,Clase_99,0.726,2026-03-13T11:19:45.066983
4dd87d51,Clase_99,0.7262,2026-03-13T11:19:46.007784
f25202f0,Clase_99,0.7248,2026-03-13T11:19:47.061175
81e40dba,Clase_99,0.7279,2026-03-13T11:19:48.787949
aada8d37,Clase_99,0.7238,2026-03-13T11:19:50.821273
8bcaf2c0,Clase_99,0.7168,2026-03-13T11:19:52.292971
7ef1af62,Clase_99,0.7239,2026-03-13T11:19:58.039755
64670003,Clase_99,0.7288,2026-03-13T11:19:59.009576
2a047ffc,Clase_99,0.7201,2026-03-13T11:20:01.803321
1e968fee,Clase_99,0.7199,2026-03-13T11:20:02.404194
242a3bdf,Clase_99,0.7258,2026-03-13T11:20:05.124164
dbe351c4,Clase_99,0.7251,2026-03-13T11:20:06.273851
e2ebee7e,Clase_99,0.7276,2026-03-13T11:20:08.238988
643d2762,Clase_99,0.7242,2026-03-13T11:20:15.114684
27c2b43a,Clase_99,0.7236,2026-03-13T11:20:18.090380
e3466bf1,Clase_99,0.7247,2026-03-13T11:20:19.060409
05c03a6e,Clase_99,0.7269,2026-03-13T11:20:22.091621
b12fc6d7,Clase_99,0.7242,2026-03-13T11:20:23.132137
bb158229,Clase_99,0.725,2026-03-13T11:20:24.067092
44953b08,Clase_99,0.727,2026-03-13T11:20:26.367207
2da29d80,Clase_99,0.7288,2026-03-13T11:20:27.186230
701f40c4,Clase_99,0.7165,2026-03-13T11:20:28.224913
d698f8db,Clase_99,0.7255,2026-03-13T11:20:30.891079
4cd6747a,Clase_99,0.7227,2026-03-13T11:20:33.335108
eed0a5be,Clase_99,0.723,2026-03-13T11:20:34.361808
9cbeb28f,Clase_99,0.7261,2026-03-13T11:20:35.392505
8f1050e6,Clase_99,0.7228,2026-03-13T11:20:40.408222
fb214aa7,Clase_99,0.7227,2026-03-13T11:20:42.479113
92404e47,Clase_99,0.727,2026-03-13T11:20:45.360753
2189ef46,Clase_99,0.7247,2026-03-13T11:20:46.513072
ba68ef29,Clase_99,0.7307,2026-03-13T11:20:51.664381
0b1c7cfb,Clase_99,0.7257,2026-03-13T11:20:52.527055
8697075b,Clase_99,0.7243,2026-03-13T11:20:54.541584
d2d4ed64,Clase_99,0.7211,2026-03-13T11:20:56.664319
be9c55d0,Clase_99,0.7231,2026-03-13T11:20:58.585274
33b0a44e,Clase_99,0.7245,2026-03-13T11:21:03.744829
ad11e304,Clase_99,0.7231,2026-03-13T11:21:05.523876
3b836db4,Clase_99,0.7236,2026-03-13T11:21:07.582426
3c087b3c,Clase_99,0.7259,2026-03-13T11:21:11.688828
7cee89d7,Clase_99,0.726,2026-03-13T11:21:13.865126
b36e929b,Clase_99,0.7255,2026-03-13T11:21:15.717078
569161ad,Clase_99,0.7255,2026-03-13T11:21:16.859720
11cb5751,Clase_99,0.7249,2026-03-13T11:21:17.723457
8cd2b5a6,Clase_99,0.7246,2026-03-13T11:21:19.712597
46333a8b,Clase_99,0.7258,2026-03-13T11:21:21.694676
0130f6b3,Clase_99,0.7237,2026-03-13T11:21:23.687429
fb7e4b1b,Clase_99,0.7273,2026-03-13T11:21:26.060805
a6692932,Clase_99,0.7265,2026-03-13T11:21:30.381780
8eb32d26,Clase_99,0.7256,2026-03-13T11:21:31.369142
56b8f268,Clase_99,0.722,2026-03-13T11:21:33.470555
4eff7aa1,Clase_99,0.7234,2026-03-13T11:21:33.940676
cfe0137c,Clase_99,0.7264,2026-03-13T11:21:36.289609
c42f7aba,Clase_99,0.7243,2026-03-13T11:21:36.943282
892d27ca,Clase_99,0.7265,2026-03-13T11:21:39.990485
f86bb219,Clase_99,0.7204,2026-03-13T11:21:41.025714
ad2fbb15,Clase_99,0.724,2026-03-13T11:21:41.974314
35ad8492,Clase_99,0.7221,2026-03-13T11:21:46.357519
add9b704,Clase_99,0.7254,2026-03-13T11:21:47.043905
564a51d7,Clase_99,0.725,2026-03-13T11:21:49.097333
40071bf5,Clase_99,0.7233,2026-03-13T11:21:52.018514
8a362698,Clase_99,0.7192,2026-03-13T11:21:53.157843
beecc608,Clase_99,0.7256,2026-03-13T11:21:54.029510
37e41e4b,Clase_99,0.7259,2026-03-13T11:21:56.309508
03714560,Clase_99,0.7248,2026-03-13T11:21:57.193302
fe17693f,Clase_99,0.7243,2026-03-13T11:21:59.265408
40012d75,Clase_99,0.7246,2026-03-13T11:22:00.371724
2b0b3546,Clase_99,0.7247,2026-03-13T11:22:01.324334
19c4f0d2,Clase_99,0.7241,2026-03-13T11:22:02.237517
1cec3d74,Clase_99,0.7219,2026-03-13T11:22:07.347377
b461ff61,Clase_99,0.7249,2026-03-13T11:22:09.220956
7120290d,Clase_99,0.7247,2026-03-13T11:22:10.239912
ca9f227f,Clase_99,0.7197,2026-03-13T11:22:12.223307
88639052,Clase_99,0.7267,2026-03-13T11:22:13.299146
8da52e60,Clase_99,0.7293,2026-03-13T11:22:16.314931
ea23a8ff,Clase_99,0.726,2026-03-13T11:22:17.316517
4c67ae24,Clase_99,0.7252,2026-03-13T11:22:18.784569
258e5d53,Clase_99,0.723,2026-03-13T11:22:19.707346
b4e3ee26,Clase_99,0.7156,2026-03-13T11:22:21.061587
32857199,Clase_99,0.7235,2026-03-13T11:22:23.354507
d064bfc6,Clase_99,0.727,2026-03-13T11:22:24.356045
88091306,Clase_99,0.7292,2026-03-13T11:22:25.792395
df06d7a6,Clase_99,0.7263,2026-03-13T11:22:26.818730
21914a64,Clase_99,0.7237,2026-03-13T11:22:27.775538
41d9da30,Clase_99,0.7268,2026-03-13T11:22:28.471061
59365206,Clase_99,0.724,2026-03-13T11:22:33.538115
746b20f3,Clase_99,0.7241,2026-03-13T11:22:35.542767
a4785454,Clase_99,0.7271,2026-03-13T11:22:37.534654
69fd7153,Clase_99,0.7249,2026-03-13T11:22:38.522505
7bbcfece,Clase_99,0.7301,2026-03-13T11:22:41.571217
9f764979,Clase_99,0.7169,2026-03-13T11:22:44.533129
69dc3782,Clase_99,0.7248,2026-03-13T11:22:46.691768
0aa1634a,Clase_99,0.7268,2026-03-13T11:22:47.567885
73dd8505,Clase_99,0.7273,2026-03-13T11:22:48.563846
5eab61d7,Clase_99,0.7258,2026-03-13T11:22:50.772216
f95555ba,Clase_99,0.7213,2026-03-13T11:22:52.785475
a5c44c59,Clase_99,0.7273,2026-03-13T11:22:53.585378
513b7f11,Clase_99,0.7283,2026-03-13T11:22:56.748642
c22bba97,Clase_99,0.7232,2026-03-13T11:22:57.695020
37f8ae63,Clase_99,0.716,2026-03-13T11:22:59.770594
e818814f,Clase_99,0.7261,2026-03-13T11:23:00.755254
cbfee195,Clase_99,0.72,2026-03-13T11:23:01.701230
df951a89,Clase_99,0.7229,2026-03-13T11:23:05.713283
749767ee,Clase_99,0.725,2026-03-13T11:23:07.751500
cabb15c5,Clase_99,0.7271,2026-03-13T11:23:08.731693
31c760f6,Clase_99,0.7222,2026-03-13T11:23:09.898395
e5a7f438,Clase_99,0.7242,2026-03-13T11:23:13.741385
a747ec28,Clase_99,0.7255,2026-03-13T11:23:14.813447
7060148b,Clase_99,0.7279,2026-03-13T11:23:17.059616
6732049d,Clase_99,0.724,2026-03-13T11:23:18.798845
79456689,Clase_99,0.7242,2026-03-13T11:23:22.792007
5236e618,Clase_99,0.7226,2026-03-13T11:23:26.911558
37705c25,Clase_99,0.7208,2026-03-13T11:23:27.929805
2df1898c,Clase_99,0.7271,2026-03-13T11:23:31.001468
92ef379c,Clase_99,0.7202,2026-03-13T11:23:32.133572
49c1fc8c,Clase_99,0.7203,2026-03-13T11:23:37.021720
c5df64c1,Clase_99,0.7258,2026-03-13T11:23:42.005604
abe036e5,Clase_99,0.725,2026-03-13T11:23:47.623420
94b2cd65,Clase_99,0.7267,2026-03-13T11:23:48.069073
0d263072,Clase_99,0.723,2026-03-13T11:23:49.040874
c90043f1,Clase_99,0.725,2026-03-13T11:23:52.104371
bbfd75fa,Clase_99,0.7252,2026-03-13T11:23:53.032258
ee9040b1,Clase_99,0.7213,2026-03-13T11:23:56.392830
5cec92e8,Clase_99,0.7235,2026-03-13T11:23:57.291404
791b1ae4,Clase_99,0.7233,2026-03-13T11:23:58.287800
aa3c3d37,Clase_99,0.7265,2026-03-13T11:24:00.295899
a4c305b6,Clase_99,0.7259,2026-03-13T11:24:01.253687
aa10f011,Clase_99,0.7236,2026-03-13T11:24:03.201769
527e1611,Clase_99,0.7246,2026-03-13T11:24:04.245570
471c26f1,Clase_99,0.7237,2026-03-13T11:24:10.257165
28105ee6,Clase_99,0.7211,2026-03-13T11:24:12.239597
1192bdae,Clase_99,0.7248,2026-03-13T11:24:13.219213
e400f711,Clase_99,0.7231,2026-03-13T11:24:14.257432
4e083e9b,Clase_99,0.7269,2026-03-13T11:24:16.382406
1613720a,Clase_99,0.7288,2026-03-13T11:24:18.283869
6ced6935,Clase_99,0.7183,2026-03-13T11:24:19.327570
9129b144,Clase_99,0.7224,2026-03-13T11:24:21.291298
c833916c,Clase_99,0.7234,2026-03-13T11:24:23.852186
72bc7cd2,Clase_99,0.7289,2026-03-13T11:24:29.518904
65f28751,Clase_99,0.723,2026-03-13T11:24:30.460336
5a89ca7f,Clase_99,0.7223,2026-03-13T11:24:32.523904
fb75c40c,Clase_99,0.7246,2026-03-13T11:24:33.518799
4f3660d2,Clase_99,0.7248,2026-03-13T11:24:36.554266
de17b5e1,Clase_99,0.7248,2026-03-13T11:24:37.507994
d5a34750,Clase_99,0.7239,2026-03-13T11:24:39.522806
dddccad4,Clase_99,0.7259,2026-03-13T11:24:42.489128
8036a62e,Clase_99,0.7272,2026-03-13T11:24:48.459943
ee37ab0f,Clase_99,0.7223,2026-03-13T11:24:51.505946
48f59477,Clase_99,0.7251,2026-03-13T11:24:53.564827
9ce3929d,Clase_99,0.7274,2026-03-13T11:24:55.611963
1c3e28e1,Clase_99,0.7286,2026-03-13T11:24:58.725800
90d6d2cd,Clase_99,0.7251,2026-03-13T11:25:01.542258
